0	500.0	-0.002	499.998
0.2	500.0	-0.003	499.997
0.4	500.0	-0.003	499.997
0.6000000000000001	500.039	-0.083	499.957
0.8	500.318	-0.644	499.674
1.0	500.189	-0.385	499.804
1.2	500.346	-0.697	499.649
1.4	500.021	-0.046	499.975
1.5999999999999999	500.013	-0.03	499.982
1.7999999999999998	500.019	-0.041	499.978
1.9999999999999998	500.051	-0.106	499.945
2.1999999999999997	500.03	-0.065	499.965
2.4	500.01	-0.026	499.984
2.6	500.144	-0.293	499.85
2.8000000000000003	500.277	-0.559	499.718
3.0000000000000004	501.823	-3.644	498.179
3.2000000000000006	500.047	-0.099	499.948
3.400000000000001	500.332	-0.668	499.663
3.600000000000001	500.189	-0.383	499.805
3.800000000000001	500.998	-2.004	498.994
4.000000000000001	501.252	-2.472	498.78
4.200000000000001	500.106	-0.217	499.889
4.400000000000001	500.078	-0.163	499.915
4.600000000000001	501.133	-2.275	498.858
4.800000000000002	501.139	-2.284	498.855
5.000000000000002	500.572	-1.15	499.422
5.200000000000002	500.492	-0.995	499.497
5.400000000000002	494.943	9.853	504.796
5.600000000000002	500.634	-1.28	499.353
5.8000000000000025	501.153	-2.322	498.832
6.000000000000003	500.237	-0.484	499.753
6.200000000000003	500.025	-0.057	499.967
6.400000000000003	500.854	-1.721	499.133
6.600000000000003	500.107	-0.223	499.884
6.800000000000003	504.366	-8.742	495.624
7.0000000000000036	500.579	-1.168	499.411
7.200000000000004	501.823	-3.656	498.167
7.400000000000004	500.099	-0.207	499.892
7.600000000000004	502.715	-5.461	497.254
7.800000000000004	503.702	-7.346	496.355
8.000000000000004	500.273	-0.552	499.721
8.200000000000003	500.024	-0.053	499.971
8.400000000000002	501.834	-3.684	498.15
8.600000000000001	500.149	-0.306	499.843
8.8	502.431	-4.874	497.557
9.0	500.418	-0.843	499.575
9.2	502.043	-4.089	497.954
9.399999999999999	500.382	-0.772	499.61
9.599999999999998	500.659	-1.323	499.336
9.799999999999997	500.256	-0.519	499.736
9.999999999999996	500.022	-0.048	499.974
10.199999999999996	500.013	-0.032	499.981
10.399999999999995	498.44	3.167	501.606
10.599999999999994	500.116	-0.243	499.873
10.799999999999994	500.607	-1.223	499.383
10.999999999999993	500.117	-0.243	499.874
11.199999999999992	501.177	-2.369	498.808
11.399999999999991	502.515	-5.051	497.464
11.59999999999999	500.055	-0.117	499.939
11.79999999999999	500.032	-0.071	499.962
11.99999999999999	502.202	-4.416	497.786
12.199999999999989	501.904	-3.815	498.089
12.399999999999988	504.639	-9.244	495.396
12.599999999999987	500.058	-0.123	499.935
12.799999999999986	500.542	-1.092	499.45
12.999999999999986	502.467	-4.938	497.528
13.199999999999985	500.032	-0.071	499.962
13.399999999999984	500.718	-1.439	499.279
13.599999999999984	500.218	-0.442	499.775
13.799999999999983	500.087	-0.179	499.907
13.999999999999982	500.079	-0.165	499.914
14.199999999999982	502.142	-4.299	497.843
14.39999999999998	503.763	-7.521	496.242
14.59999999999998	502.421	-4.843	497.578
14.79999999999998	500.121	-0.249	499.872
14.999999999999979	500.11	-0.226	499.884
15.199999999999978	501.603	-3.167	498.435
15.399999999999977	501.063	-2.139	498.924
15.599999999999977	500.4	-0.808	499.592
15.799999999999976	501.451	-2.915	498.536
15.999999999999975	501.807	-3.624	498.183
16.199999999999974	500.656	-1.321	499.335
16.399999999999974	501.126	-2.255	498.871
16.599999999999973	500.025	-0.056	499.969
16.799999999999972	500.598	-1.204	499.394
16.99999999999997	500.68	-1.369	499.312
17.19999999999997	502.083	-4.169	497.913
17.39999999999997	502.37	-4.75	497.619
17.59999999999997	502.862	-5.743	497.12
17.79999999999997	500.201	-0.412	499.789
17.999999999999968	500.051	-0.112	499.94
18.199999999999967	500.382	-0.77	499.611
18.399999999999967	500.082	-0.169	499.913
18.599999999999966	502.606	-5.21	497.396
18.799999999999965	502.836	-5.671	497.164
18.999999999999964	500.344	-0.696	499.648
19.199999999999964	500.371	-0.748	499.623
19.399999999999963	500.023	-0.051	499.972
19.599999999999962	501.283	-2.566	498.717
19.79999999999996	500.268	-0.54	499.728
19.99999999999996	500.553	-1.112	499.441
20.19999999999996	501.509	-3.015	498.493
20.39999999999996	500.421	-0.848	499.573
20.59999999999996	500.399	-0.802	499.597
20.799999999999958	502.142	-4.294	497.848
20.999999999999957	500.304	-0.614	499.69
21.199999999999957	502.348	-4.712	497.636
21.399999999999956	500.327	-0.66	499.667
21.599999999999955	500.025	-0.054	499.971
21.799999999999955	500.037	-0.078	499.959
21.999999999999954	500.052	-0.108	499.943
22.199999999999953	500.322	-0.65	499.672
22.399999999999952	500.159	-0.326	499.834
22.59999999999995	500.487	-0.963	499.524
22.79999999999995	500.666	-1.335	499.33
22.99999999999995	500.978	-1.961	499.017
23.19999999999995	501.977	-3.96	498.017
23.39999999999995	501.878	-3.713	498.165
23.599999999999948	500.564	-1.133	499.431
23.799999999999947	500.16	-0.326	499.834
23.999999999999947	500.25	-0.506	499.743
24.199999999999946	501.543	-3.095	498.448
24.399999999999945	500.591	-1.186	499.405
24.599999999999945	500.072	-0.15	499.922
24.799999999999944	500.967	-1.942	499.026
24.999999999999943	500.022	-0.052	499.97
25.199999999999942	500.075	-0.157	499.919
25.39999999999994	500.047	-0.101	499.946
25.59999999999994	500.056	-0.119	499.937
25.79999999999994	500.142	-0.291	499.851
25.99999999999994	500.253	-0.512	499.741
26.19999999999994	500.809	-1.633	499.176
26.399999999999938	498.962	1.965	500.926
26.599999999999937	500.211	-0.43	499.781
26.799999999999937	502.087	-4.189	497.899
