0	5000.0	-7.928135493029794e-05
0.2	319042626241.536	-0.00015107596714043986
0.4	324092201702.2778	-0.00030215135387954076
0.6000000000000001	329241377563.01953	-0.0006310968698784902
0.8	334490153823.7614	-0.0013518831603831494
1.0	339838530484.5033	-0.0028423701416250744
1.2	345286507545.24506	-0.005384743201625108
1.4	350834085005.98694	-0.008091013757533537
1.5999999999999999	356481262866.72876	-0.008568579557590317
1.7999999999999998	361306362198.48047	-0.006272656417894798
1.9999999999999998	366159672979.4412	-0.003497823957065198
2.1999999999999997	371105214942.263	-0.0016973291987280328
2.4	376140103542.3742	-0.000791943576374021
2.6	380633982290.138	-0.00037539138788515155
2.8000000000000003	384297259706.4256	-0.00018536153503775682
3.0000000000000004	387686127110.4193	-9.647953789443271e-05
3.2000000000000006	391145138934.542	-5.408610251462286e-05
3.400000000000001	394678889280.5154	-9.676069330530767e-05
3.600000000000001	398276678316.169	-0.00020119227903403223
3.800000000000001	401936621864.73004	-0.0005298232826946059
4.000000000000001	405658719926.1985	-0.009676437249396463
4.200000000000001	409446030890.7617	0.6958483261742336
4.400000000000001	412453342836.7716	113250360.22246423
4.600000000000001	415457594614.51764	-0.6659824989871482
4.800000000000002	418511217664.66284	-0.019508725974538073
5.000000000000002	421614211987.20703	-0.002084705675032024
5.200000000000002	424766577582.1503	-0.00041511633339038516
5.400000000000002	427968314449.4928	-0.00011906649900457596
5.600000000000002	431219422589.2342	-4.366546769461458e-05
5.8000000000000025	434519902001.37463	-1.9162525130572107e-05
6.000000000000003	437869752685.9143	-9.644737814977088e-06
6.200000000000003	441268974642.8528	-5.4023373936440275e-06
6.400000000000003	444717567872.1906	-3.2930396840358808e-06
6.600000000000003	447595189357.753	-2.1479881188203543e-06
6.800000000000003	450474834453.23395	-1.4807740079586811e-06
7.0000000000000036	453399371463.0147	-1.0692778257200475e-06
7.200000000000004	456368800387.0953	-8.038054427707316e-07
7.400000000000004	459383121225.4757	-6.264474422092621e-07
7.600000000000004	462442333978.1558	-5.048371764402581e-07
7.800000000000004	465546438645.13586	-4.199796353586349e-07
8.000000000000004	468695435226.4154	-3.602545126125978e-07
8.200000000000003	471889323721.9948	-3.183000138530316e-07
8.400000000000002	475128104131.87396	-2.8931570862111724e-07
8.600000000000001	478411776456.0523	-2.7009903017298794e-07
8.8	481740340694.53015	-2.584778818521157e-07
9.0	484685033504.5841	-2.540033959193369e-07
9.2	487187175043.1362	-2.562244975795431e-07
9.399999999999999	489725762629.9622	-2.637948826033706e-07
9.599999999999998	492300796265.0623	-2.767988803931346e-07
9.799999999999997	494912275948.43634	-2.9584197518884144e-07
9.999999999999996	497560201680.0844	-3.222733008194915e-07
