0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
0.2	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
0.4	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
0.6000000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
0.8	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.2	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.4	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.5999999999999999	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.7999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.9999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
2.1999999999999997	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
2.4	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
2.6	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
2.8000000000000003	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
3.0000000000000004	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
3.2000000000000006	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
3.400000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
3.600000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
3.800000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
4.000000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
4.200000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.00069426630305	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.001367830308473
4.400000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.830875214829922	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	11.2007084117532
4.600000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	7.418493623408573	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	12.059560834487696
4.800000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999762712271783	10.0	10.0	7.403300026243027	10.0	10.0	10.001012316651712	10.0	10.0	10.0	10.0	10.0	12.04954372678896
5.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.993650062848118	10.0	10.0	7.403290932478955	10.0	10.0	10.011323644819225	10.0	10.0	10.0	10.0	10.0	12.049534379468765
5.200000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.975494383412729	10.0	10.0	7.403290932478955	10.0	10.0	10.02738841606007	10.0	10.0	10.0	10.0	10.0	12.049534379468765
5.400000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.970712528484402	10.0	10.0	7.403290932478955	10.0	10.0	10.029403143330637	10.0	10.0	10.0	10.0	10.0	12.049534379468765
5.600000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.970474407115779	10.0	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	10.0	10.0	10.0	10.0	12.049534379468765
5.8000000000000025	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.970474407115779	10.0	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	10.0	10.0	10.0	10.0	12.049534379468765
6.000000000000003	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.970474407115779	10.0	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	10.0	10.0	10.0	10.0	12.049534379468765
6.200000000000003	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.970474407115779	10.0	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	10.0	10.0	10.0	10.0	12.049534379468765
6.400000000000003	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.970474407115779	10.0	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	10.0	10.0	10.0	10.0	12.049534379468765
6.600000000000003	10.0	10.0	10.000007702528011	10.0	10.0	10.0	10.0	9.970474407115779	10.0	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	10.00000874740283	10.0	10.0	10.0	12.049534379468765
6.800000000000003	10.0	10.0	10.016803125457884	10.0	10.0	10.0	10.0	9.970474407115779	10.0	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	10.021642271704485	10.0	10.0	10.0	12.049534379468765
7.0000000000000036	10.0	10.0	12.964412039196473	10.0	10.0	10.0	10.0	9.970474407115779	10.0	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.695080678655389	10.0	10.0	10.0	12.049534379468765
7.200000000000004	10.0	10.0	12.948614848157032	10.0	10.0	10.0	10.0	9.970474407115779	10.0	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
7.400000000000004	10.0	10.0	12.948614848157032	10.0	10.0	10.0	10.0	9.970474407115779	10.0	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
7.600000000000004	10.0	10.0	12.948614848157032	10.0	10.0	10.0	10.0	9.970474407115779	10.0	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
7.800000000000004	10.0	10.0	12.94873449871253	10.0	10.0	10.0	10.0	9.970474407115779	10.000114979295036	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
8.000000000000004	10.0	10.0	9.3156438946199	10.0	10.0	10.0	10.0	9.970474407115779	13.694332324523918	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
8.200000000000003	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
8.400000000000002	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
8.600000000000001	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
8.8	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
9.0	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
9.2	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
9.399999999999999	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
9.599999999999998	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
9.799999999999997	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
9.999999999999996	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
10.199999999999996	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
10.399999999999995	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
10.599999999999994	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
10.799999999999994	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
10.999999999999993	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
11.199999999999992	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
11.399999999999991	10.0	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.049534379468765
11.59999999999999	10.002405640288384	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.053274043373069
11.79999999999999	9.973475546594171	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.074390668646606
11.99999999999999	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.073049027989104
12.199999999999989	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.0	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.0	12.073049027989104
12.399999999999988	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000456597602225	9.970474407115779	13.546277399007682	10.0	7.403290932478955	10.0	10.0	10.02943858439706	10.0	5.6862440688891205	10.0	10.0	10.000420896817738	12.073049027989104
12.599999999999987	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.0	7.403627937419052	10.0	10.0	10.029954129914001	10.0	5.6862440688891205	10.0	10.0	9.999958988084934	12.073049027989104
12.799999999999986	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.0	7.411568353825449	10.0	10.0	10.036851994029295	10.0	5.6862440688891205	10.0	10.0	9.999958988084934	12.073049027989104
12.999999999999986	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.0	8.432296609293177	10.0	10.0	10.11501350886821	10.0	5.6862440688891205	10.0	10.0	9.999958988084934	12.073049027989104
13.199999999999985	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.0	4.913236342311576	10.0	10.0	11.522793877479389	10.0	5.6862440688891205	10.0	10.0	9.999958988084934	12.073049027989104
13.399999999999984	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.0	5.016807805161011	10.0	10.0	11.414378663817706	10.0	5.6862440688891205	10.0	10.0	9.999958988084934	12.073049027989104
13.599999999999984	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.000109351093553	5.020196701489619	10.0	10.000110888290632	11.410440664476678	10.0	5.6862440688891205	10.0	10.0	9.999958988084934	12.073049027989104
13.799999999999983	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	11.684353020595342	5.020320697553853	10.0	10.170923726996302	11.410290872995322	10.0	5.6862440688891205	10.0	10.0	9.999958988084934	12.073049027989104
13.999999999999982	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.744279979426945	5.020320697553853	10.0	9.195683718135541	11.410290872995322	10.0	5.6862440688891205	10.0	10.0	9.999958988084934	12.073049027989104
14.199999999999982	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.744276266360833	5.020320697553853	10.0	9.195679971928863	11.410290872995322	10.0	5.6862440688891205	10.0	10.0	9.999958988084934	12.073049027989104
14.39999999999998	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.744276266360833	5.020320697553853	10.0	9.195679971928863	11.410290872995322	10.0	5.6862440688891205	10.0	10.0	9.999958988084934	12.073049027989104
14.59999999999998	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.744276266360833	5.020320697553853	10.0	9.195679971928863	11.410290872995322	10.0	5.6862440688891205	10.0	10.0	9.999958988084934	12.073049027989104
14.79999999999998	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.744276266360833	5.020320697553853	10.0	9.195679971928863	11.410290872995322	10.0	5.6862440688891205	10.0	10.0	9.999958988084934	12.073049027989104
14.999999999999979	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.744276266360833	5.020320697553853	10.0	9.195679971928863	11.410290872995322	10.0	5.6862440688891205	10.0	10.0	9.999958988084934	12.073049027989104
15.199999999999978	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.744276266360833	5.020320697553853	10.0	9.195679971928863	11.410290872995322	10.0	5.6862440688891205	10.0	10.0	9.999958988084934	12.073049027989104
15.399999999999977	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.744276266360833	5.02181729595325	10.0	9.195679971928863	11.410290872995322	10.0	5.688726821660728	10.0	10.0	9.999958988084934	12.073049027989104
15.599999999999977	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.744276266360833	5.025031324828699	10.0	9.195679971928863	11.410290872995322	10.0	5.711204331099131	10.0	10.0	9.999958988084934	12.073049027989104
15.799999999999976	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.744276266360833	4.997152793618939	10.0	9.195679971928863	11.410290872995322	10.0	5.715914945934973	10.0	10.0	9.999958988084934	12.073049027989104
15.999999999999975	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970474407115779	13.546277399007682	10.744276266360833	4.990856173149535	10.0	9.195679971928863	11.410290872995322	10.0	5.712528598244116	10.0	10.0	9.999958988084934	12.073049027989104
16.199999999999974	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970734327146296	13.546277399007682	10.744112398981466	4.990600374591398	10.0	9.195679971928863	11.410290872995322	10.0	5.712346079942388	10.0	10.0	9.999958988084934	12.073049027989104
16.399999999999974	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970873591644496	13.546277399007682	10.743905837108663	4.990600374591398	10.0	9.195679971928863	11.410290872995322	10.0	5.712346079942388	10.0	10.0	9.999958988084934	12.073049027989104
16.599999999999973	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970873591644496	13.546277399007682	10.743905837108663	4.990600374591398	10.0	9.195679971928863	11.410290872995322	10.0	5.712346079942388	10.0	10.0	9.999958988084934	12.073049027989104
16.799999999999972	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970873591644496	13.546277399007682	10.743905837108663	4.990600374591398	10.0	9.195679971928863	11.410290872995322	10.0	5.712346079942388	10.0	10.0	9.999958988084934	12.073049027989104
16.99999999999997	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970873591644496	13.546277399007682	10.743905837108663	4.990600374591398	10.0	9.195679971928863	11.410290872995322	10.0	5.712346079942388	10.0	10.0	9.999958988084934	12.073049027989104
17.19999999999997	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970873591644496	13.546277399007682	10.743905837108663	4.990600374591398	10.0	9.195679971928863	11.410290872995322	10.0	5.712346079942388	10.0	10.0	9.999958988084934	12.073049027989104
17.39999999999997	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970873591644496	13.546277399007682	10.743905837108663	4.990600374591398	10.0	9.195679971928863	11.410290872995322	10.0	5.712346079942388	10.0	10.0	9.999958988084934	12.073049027989104
17.59999999999997	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970873591644496	13.546277399007682	10.743905837108663	4.990600374591398	10.0	9.195679971928863	11.410290872995322	10.0	5.712346079942388	10.0	10.0	9.999958988084934	12.073049027989104
17.79999999999997	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970873591644496	13.546277399007682	10.743905837108663	4.990600374591398	10.0	9.195679971928863	11.410290872995322	10.0	5.712346079942388	10.0	10.0	9.999958988084934	12.073049027989104
17.999999999999968	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970873591644496	13.546277399007682	10.743905837108663	4.990600374591398	10.0	9.195679971928863	11.410290872995322	10.0	5.712346079942388	10.0	10.0	9.999958988084934	12.073049027989104
18.199999999999967	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970873591644496	13.546277399007682	10.743905837108663	4.990600374591398	10.0	9.195679971928863	11.410290872995322	10.0	5.712346079942388	10.0	10.0	9.999958988084934	12.073049027989104
18.399999999999967	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970873591644496	13.546277399007682	10.743905837108663	4.990600374591398	10.0	9.195679971928863	11.410290872995322	10.0	5.712346079942388	10.0	10.0	9.999958988084934	12.073049027989104
18.599999999999966	9.971598232286626	10.0	9.174148640586269	10.0	10.0	10.0	10.000041175929672	9.970873591644496	13.546277399007682	10.743905837108663	4.990600374591398	10.0	9.195679971928863	11.410290872995322	10.0	5.712346079942388	10.0	10.0	9.999958988084934	12.073049027989104
