0	24999.99999706909	-0.0005365303229931379
0.2	1612284843919.4548	-0.0025936867880758645
0.4	1628426060577.9045	-0.012083256911056979
0.6000000000000001	1644777955113.2942	1.1841751330710901
0.8	1661006198039.341	-0.001822496937989441
1.0	1676992090485.897	-0.0021238160693998393
1.2	1693036843398.289	-0.0077230953113153885
1.4	1708425812183.117	-0.03459969003559793
1.5999999999999999	1723250292403.3284	-0.26118596074894435
1.7999999999999998	1738460196973.245	-0.05213340544336074
1.9999999999999998	1753232170456.5457	-0.03301664578464994
2.1999999999999997	1768453998858.6072	-0.08845370663522481
2.4	1783589661327.965	-0.30750291081990105
2.6	1798276680974.3372	-0.27789180505798977
2.8000000000000003	1813166768641.401	-0.09148957710617563
3.0000000000000004	1828483054178.6575	-0.059210768420096524
3.2000000000000006	1844225650547.8928	-0.07653993925876491
3.400000000000001	1859432752995.7644	-0.619096349827246
3.600000000000001	2240903858432.8877	-0.16711481520062346
3.800000000000001	2255804762251.05	-0.2809616441690079
4.000000000000001	2269943280283.2114	-0.5296692004394458
4.200000000000001	2284281647551.823	-2.896752542920509
4.400000000000001	2693444679647.0273	-3.0299267983418097
4.600000000000001	2708089814976.0083	385.79336314112305
4.800000000000002	3020959459303.9116	90832129.00031362
