0	0.0
0.1	0.025
0.2	0.1
0.30000000000000004	0.225
0.4	0.4
0.5	0.625
0.6	0.813
0.7	1.035
0.7999999999999999	1.307
0.8999999999999999	1.628
0.9999999999999999	2.0
1.0999999999999999	2.422
1.2	2.894
1.3	3.416
1.4000000000000001	3.988
1.5000000000000002	4.609
1.6000000000000003	5.226
1.7000000000000004	5.697
1.8000000000000005	5.866
1.9000000000000006	5.796
2.0000000000000004	5.25
2.1000000000000005	4.626
2.2000000000000006	4.053
2.3000000000000007	3.53
2.400000000000001	3.056
2.500000000000001	2.633
2.600000000000001	2.236
2.700000000000001	1.809
2.800000000000001	1.433
2.9000000000000012	1.106
3.0000000000000013	0.83
3.1000000000000014	0.603
3.2000000000000015	0.427
3.3000000000000016	0.3
3.4000000000000017	0.224
3.5000000000000018	0.197
3.600000000000002	0.221
3.700000000000002	0.199
3.800000000000002	0.22
3.900000000000002	0.29
4.000000000000002	0.41
4.100000000000001	0.581
4.200000000000001	0.801
4.300000000000001	1.071
4.4	1.392
4.5	1.762
4.6	2.182
4.699999999999999	2.589
4.799999999999999	3.007
4.899999999999999	3.474
4.999999999999998	3.879
5.099999999999998	4.115
5.1999999999999975	4.401
5.299999999999997	4.583
5.399999999999997	4.619
5.4999999999999964	4.705
5.599999999999996	4.841
5.699999999999996	4.671
5.799999999999995	2.729
5.899999999999995	3.848
5.999999999999995	3.32
6.099999999999994	2.842
6.199999999999994	2.413
6.299999999999994	2.035
6.399999999999993	1.707
6.499999999999993	1.429
6.5999999999999925	1.201
6.699999999999992	0.893
6.799999999999992	0.792
6.8999999999999915	0.611
6.999999999999991	0.48
7.099999999999991	0.399
7.19999999999999	0.368
7.29999999999999	0.387
7.39999999999999	0.455
7.499999999999989	0.574
7.599999999999989	0.743
7.699999999999989	0.962
7.799999999999988	1.16
7.899999999999988	1.375
7.999999999999988	1.641
8.099999999999987	1.957
8.199999999999987	2.322
8.299999999999986	2.661
8.399999999999986	2.796
8.499999999999986	2.981
8.599999999999985	3.215
8.699999999999985	3.5
8.799999999999985	3.656
8.899999999999984	3.587
8.999999999999984	3.568
9.099999999999984	3.599
9.199999999999983	3.68
9.299999999999983	3.812
9.399999999999983	3.826
9.499999999999982	3.683
9.599999999999982	3.59
9.699999999999982	3.412
9.799999999999981	3.025
9.89999999999998	2.593
9.99999999999998	2.21
10.09999999999998	1.877
10.19999999999998	1.594
10.29999999999998	1.362
10.399999999999979	1.179
10.499999999999979	1.046
10.599999999999978	0.964
10.699999999999978	0.931
10.799999999999978	0.948
10.899999999999977	0.937
10.999999999999977	0.951
11.099999999999977	1.015
11.199999999999976	1.129
11.299999999999976	1.293
11.399999999999975	1.508
11.499999999999975	1.772
11.599999999999975	2.045
11.699999999999974	2.078
11.799999999999974	2.161
11.899999999999974	2.247
11.999999999999973	2.327
12.099999999999973	2.457
12.199999999999973	2.637
12.299999999999972	2.742
12.399999999999972	2.671
12.499999999999972	2.651
12.599999999999971	2.681
12.69999999999997	2.76
12.79999999999997	2.89
12.89999999999997	3.054
