0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	9.99999998931767	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999953896879	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	9.999999990332537	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	9.999999985263738	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	9.999999976987027	9.999999985089294	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
0.2	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999515988472	10.0	10.0	10.0	10.0	10.0	10.0	9.999997449776902	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999313344873	10.0	9.99999849732708	10.0	9.999988741397408	10.0	10.0	10.0	9.999991890055274	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999999841468238	10.0	10.0	9.999999999999998	9.999998375023372	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	9.999999999999998	10.0	10.0	10.0	9.999994817683902	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	9.99999276488514	9.999997491937323	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
0.4	10.0	10.0	10.0	10.0	10.0	9.999996661960324	10.0	10.0	9.999994976373738	10.0	10.0	10.0	10.0	10.0	10.0	9.999995012581527	9.999997776329833	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999989962653627	10.0	10.0	10.0	10.0	9.999997491052383	10.0	10.0	10.0	9.999985988904527	10.0	9.999996687615823	10.0	9.999977472994482	10.0	10.0	10.0	9.999981717294629	10.000000000000002	10.0	10.0	10.0	10.0	9.999998673115776	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999996716754955	10.0	10.0	9.999999999999998	9.999998375023372	10.0	9.999999999999998	10.00000293312877	10.0	10.0	10.0	10.0	9.999997123186153	9.999999999999998	10.0	10.0	10.0	9.999982718176254	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	9.999982782708173	9.999988039941915	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
0.6000000000000001	10.0	10.0	10.0	10.0	10.0	9.99999158838101	10.0	10.0	9.999992996846952	10.0	10.0	10.0	10.0	10.0	10.0	9.999992708898214	9.999994688955418	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999977297424458	10.0	10.0	10.0	10.0	9.999986839659824	10.0	10.0	10.0	9.999971349117748	10.0	9.999996213989732	10.0	9.99996629148076	10.0	10.0	10.0	9.999979298979246	10.000000000000002	10.0	10.0	10.0	10.0	9.999992711136262	10.0	9.999999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999993202962298	10.0	10.0	9.999999999999998	9.999998375023372	10.0	9.999999999999998	10.000015273879386	10.0	10.0	10.0	10.0	9.999984793393574	9.999999999999998	10.0	10.0	10.0	9.999973633192223	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	9.999972842561112	9.999973787451038	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
0.8	10.0	10.0	10.0	10.0	10.0	9.999986466437903	10.0	10.0	9.999992996846952	10.0	10.0	10.0	10.0	10.0	9.999998976870929	9.999990479905692	9.99999256881182	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999970802541792	10.0	10.0	10.0	10.0	9.99997620560487	10.0	10.0	10.0	9.999956711690363	10.0	9.999996213989732	10.0	9.999955218676568	10.0	10.0	10.0	9.999979298979246	10.000000000000002	10.0	10.0	10.000000184927204	10.0	9.999987762361233	10.0	9.999999999999998	10.0	9.999999724473303	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999989610248521	10.0	10.0	9.999999999999998	9.999998375023372	10.0	9.999999999999998	10.000027628192527	10.0	10.0	10.0	10.0	9.999975171682365	9.999999999999998	10.0	9.999998909393957	10.0	9.999967381203609	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	9.99999972138165	10.0	9.99996294191679	9.999959523182605	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.0	10.0	10.0	10.0	10.0	9.999993141630958	9.999981399717548	10.0	10.0	9.999992996846952	10.0	9.999999013878115	10.0	10.0	9.999995583118782	9.99998649643251	9.999989523248013	9.999990071454535	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999970802541792	10.0	10.0	10.0	10.0	9.999965646941748	10.0	10.0	10.0	9.999948861455175	10.0	9.999996213989732	10.0	9.999950642846953	10.0	10.0	10.0	9.999979298979246	10.000000000000002	10.0	10.0	10.000008086620223	10.0	9.999987705531407	10.0	9.999999999999998	10.0	9.99998164218095	10.0	10.0	10.0	10.0	9.999999271452127	10.0	10.0	10.0	9.999987683885037	10.0	10.0	9.999999999999998	9.999998375023372	10.0	9.999999999999998	10.000034484894131	10.0	10.0	10.0	10.0	9.999975064406291	9.999999999999998	10.0	9.999991397567422	10.0	9.999961174166428	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	9.999996467860491	10.0	9.99995307792529	9.999945526370645	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.2	10.0	10.0	10.0	10.0	9.999978511918654	9.999980290980549	10.0	10.0	9.999992996846952	10.0	9.999994892065201	10.0	10.0	9.999986030820407	9.99997204756528	9.99998871468205	9.999986919022124	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999970802541792	10.0	10.0	10.0	10.0	9.999955001874781	10.0	10.0	9.999998168422671	9.999948861455175	10.0	9.999995257669514	10.0	9.999950642846953	10.0	10.0	10.0	9.999979298979246	9.999998098290051	10.0	10.0	10.000013736909835	10.0	9.999987705531407	10.0	9.999999999999998	10.0	9.999958959747818	10.0	10.0	10.0	10.0	9.999996225793183	10.0	10.0	10.0	9.999987683885037	10.0	9.999999785236513	9.999999999999998	9.999998375023372	10.0	9.999999999999998	10.000034484894131	10.0	10.0	10.0	10.0	9.999975064406291	9.999999999999998	10.0	9.999981583761313	10.0	9.999955008131728	9.99999960915281	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	9.999992806346027	10.0	9.99994324741449	9.999942480456333	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.4	10.0	10.0	10.0	10.0	9.99996387385379	9.999980290980549	10.0	10.0	9.999992996846952	10.0	9.999988288519862	10.0	10.0	9.999976311702339	9.999958534148766	9.999986365746238	9.999983922183558	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999970802541792	10.0	10.0	10.0	10.0	9.999947529740776	10.0	10.0	9.999994340531087	9.999948861455175	10.0	9.999993472719394	10.0	9.999950642846953	10.0	10.0	10.0	9.999979298979246	9.999991767947245	10.0	10.0	10.000014594700604	10.0	9.999987705531407	10.0	9.999999999999998	10.0	9.999944540336521	10.0	10.0	10.0	10.0	9.999991345444393	10.0	10.0	10.0	9.999987683885037	10.0	9.99999441678077	9.999999999999998	9.999998375023372	10.0	9.999999999999998	10.000035586304671	10.0	10.0	10.0	10.0	9.999975064406291	9.999999999999998	10.0	9.999971888648618	10.0	9.99994887877918	9.99998903302052	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	9.999997868127675	10.0	9.999989180894854	10.0	9.999933446895021	9.999934237450017	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1.5999999999999999	10.0	10.0	10.0	10.0	9.999949230777396	9.999980290980549	10.0	10.0	9.999992996846952	10.0	9.999978791123013	10.0	10.0	9.99996642759045	9.999956664219134	9.99998568212768	9.999981075418951	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.999970802541792	10.0	10.0	10.0	10.0	9.99995824008685	9.999999682623255	10.0	9.999991625908788	9.999948861455175	10.0	9.999992040867783	10.0	9.999950642846953	10.0	10.0	10.0	9.999979298979246	9.999989884949573	10.0	10.0	10.000023084557137	10.0	9.999987705531407	10.0	9.999999999999998	10.0	9.999955779783004	10.0	10.0	10.0	10.0	9.999984325315127	10.0	10.0	10.0	9.999987683885037	10.0	9.999988880143738	9.999999999999998	9.999998375023372	10.0	9.999999999999998	10.000046403899901	10.0	10.0	10.0	10.0	9.999975064406291	9.999999999999998	10.0	9.999962308844704	10.0	9.999942781429143	9.999977327185709	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	9.999994814425104	10.0	9.999988658299976	10.0	9.99992367257017	9.999921902937233	10.0	10.0	10.0	10.0	10.0	10.0	9.999999822977662	10.0
1.7999999999999998	10.0	10.0	9.999999108828561	10.0	9.99993502622715	9.999977403977358	10.0	10.0	9.999992996846952	10.0	9.999967028368065	10.0	10.0	9.999956730803799	9.999956664219134	9.99998568212768	9.999978258540537	10.0	10.0	10.0	10.0	10.0	9.999995913984382	10.0	9.999970802541792	10.0	9.999996543986557	10.0	10.0	9.999969012016486	9.999991372470406	10.0	9.999991625908788	9.999948861455175	9.999997180698987	9.999992040867783	10.0	9.999950642846953	10.0	10.0	10.0	9.999979298979246	9.999989884949573	10.0	10.0	10.000031944075003	10.0	9.999987705531407	10.0	9.999999999999998	10.0	9.999970174569775	10.0	9.999995092414936	10.0	10.0	9.999975629653473	9.99999938020245	10.0	10.0	9.999987683885037	10.0	9.999984714465691	9.999999999999998	9.999998375023372	10.0	9.999999999999998	10.000057578326942	10.0	10.0	10.0	10.0	9.999975064406291	9.999999999999998	10.0	9.99995275209229	10.0	9.999936711060485	9.999969338994157	9.99999195271684	10.0	10.0	10.0	10.000000000000002	10.0	10.0	9.999994476884297	10.0	9.999988658299976	10.0	9.999913920351093	9.99992049227856	10.0	10.0	10.0	10.0	10.0	10.0	9.999995429200997	10.0
